Freq[Hz]     dBSPL  Phase[Deg]
59.9323     88.742    45.659
60.8040     88.785    44.924
61.6884     88.830    44.209
62.5857     88.873    43.502
63.4960     88.918    42.797
64.4196     88.965    42.072
65.3566     89.006    41.328
66.3073     89.046    40.563
67.2717     89.074    39.781
68.2502     89.085    39.046
69.2429     89.095    38.393
70.2501     89.106    37.818
71.2719     89.135    37.280
72.3086     89.174    36.707
73.3603     89.214    36.081
74.4274     89.254    35.399
75.5099     89.282    34.670
76.6083     89.293    33.953
77.7226     89.298    33.284
78.8531     89.298    32.664
80.0000     89.298    32.092
81.1636     89.298    31.556
82.3442     89.298    31.053
83.5419     89.298    30.584
84.7570     89.298    30.150
85.9899     89.298    29.762
87.2406     89.300    29.427
88.5096     89.308    29.151
89.7970     89.327    28.924
91.1031     89.361    28.720
92.4282     89.411    28.508
93.7726     89.474    28.274
95.1366     89.566    27.952
96.5204     89.666    27.454
97.9243     89.754    26.806
99.3486     89.835    26.029
100.794     89.890    25.146
102.260     89.912    24.269
103.747     89.922    23.462
105.256     89.922    22.727
106.787     89.922    22.057
108.340     89.922    21.426
109.916     89.922    20.824
111.515     89.922    20.246
113.137     89.922    19.689
114.783     89.922    19.151
116.452     89.922    18.634
118.146     89.924    18.139
119.865     89.929    17.661
121.608     89.940    17.186
123.377     89.957    16.691
125.171     89.977    16.158
126.992     89.996    15.582
128.839     90.012    14.964
130.713     90.021    14.313
132.615     90.023    13.642
134.543     90.018    12.953
136.500     90.006    12.239
138.486     89.978    11.518
140.500     89.936    10.805
142.544     89.861    10.180
144.617     89.768     9.771
146.721     89.688     9.580
148.855     89.622     9.579
151.020     89.607     9.681
153.217     89.643     9.670
155.445     89.693     9.445
157.706     89.745     8.996
160.000     89.770     8.354
162.327     89.746     7.686
164.688     89.694     7.145
167.084     89.635     6.763
169.514     89.575     6.539
171.980     89.532     6.446
174.481     89.514     6.394
177.019     89.506     6.342
179.594     89.511     6.293
182.206     89.528     6.247
184.856     89.569     6.171
187.545     89.639     5.961
190.273     89.716     5.532
193.041     89.782     4.873
195.849     89.818     4.016
198.697     89.794     3.119
201.587     89.731     2.361
204.520     89.651     1.796
207.494     89.565     1.426
210.512     89.488     1.236
213.574     89.434     1.162
216.681     89.398     1.145
219.833     89.387     1.129
223.030     89.394     1.046
226.274     89.411     0.848
229.565     89.417     0.542
232.905     89.406     0.200
236.292     89.378    -0.100
239.729     89.343    -0.310
243.216     89.314    -0.430
246.754     89.303    -0.521
250.343     89.298    -0.626
253.984     89.298    -0.751
257.678     89.298    -0.891
261.426     89.298    -1.029
265.229     89.299    -1.151
269.087     89.305    -1.254
273.001     89.320    -1.345
276.972     89.350    -1.466
281.000     89.390    -1.665
285.088     89.430    -1.953
289.234     89.467    -2.326
293.441     89.492    -2.766
297.709     89.502    -3.216
302.040     89.506    -3.649
306.433     89.506    -4.063
310.890     89.506    -4.466
315.412     89.506    -4.873
320.000     89.506    -5.299
324.655     89.501    -5.751
329.377     89.490    -6.226
334.168     89.462    -6.690
339.028     89.422    -7.083
343.959     89.382    -7.396
348.962     89.343    -7.629
354.038     89.314    -7.796
359.188     89.303    -7.957
364.412     89.298    -8.152
369.713     89.298    -8.392
375.090     89.295    -8.680
380.546     89.285    -8.998
386.081     89.263    -9.314
391.697     89.227    -9.565
397.394     89.188    -9.708
403.175     89.150    -9.714
409.039     89.132    -9.572
414.989     89.154    -9.347
421.025     89.229    -9.180
427.149     89.351    -9.242
433.362     89.491    -9.651
439.665     89.623   -10.434
446.060     89.721   -11.560
452.548     89.759   -12.913
459.131     89.725   -14.301
465.809     89.632   -15.543
472.584     89.501   -16.542
479.458     89.345   -17.248
486.432     89.188   -17.653
493.507     89.055   -17.836
500.686     88.935   -17.851
507.968     88.852   -17.754
515.357     88.805   -17.690
522.853     88.761   -17.687
530.458     88.731   -17.727
538.174     88.712   -17.888
546.002     88.662   -18.106
553.943     88.598   -18.252
562.001     88.533   -18.320
570.175     88.458   -18.274
578.469     88.394   -18.090
586.883     88.354   -17.826
595.419     88.333   -17.539
604.080     88.332   -17.265
612.866     88.344   -17.041
621.780     88.359   -16.845
630.824     88.381   -16.647
640.000     88.406   -16.392
649.309     88.474   -16.106
658.753     88.590   -15.973
668.335     88.727   -16.123
678.056     88.865   -16.609
687.919     88.975   -17.429
697.925     89.023   -18.440
708.077     89.014   -19.440
718.376     88.957   -20.276
728.825     88.884   -20.881
739.426     88.808   -21.273
750.181     88.749   -21.510
761.093     88.707   -21.671
772.163     88.682   -21.826
783.394     88.668   -22.035
794.789     88.644   -22.305
806.349     88.601   -22.581
818.078     88.530   -22.762
829.977     88.439   -22.731
842.050     88.342   -22.396
854.298     88.274   -21.743
866.724     88.259   -20.860
879.330     88.312   -19.879
892.120     88.444   -18.995
905.097     88.627   -18.374
918.262     88.828   -18.036
931.618     89.048   -17.981
945.169     89.264   -18.214
958.917     89.456   -18.637
972.864     89.633   -19.146
987.015     89.802   -19.685
1001.37     89.974   -20.212
1015.94     90.176   -20.745
1030.71     90.430   -21.452
1045.71     90.712   -22.525
1060.92     90.993   -24.069
1076.35     91.235   -26.089
1092.00     91.403   -28.440
1107.89     91.495   -30.902
1124.00     91.527   -33.319
1140.35     91.521   -35.647
1156.94     91.483   -37.906
1173.77     91.407   -40.083
1190.84     91.300   -42.165
1208.16     91.142   -44.088
1225.73     90.936   -45.699
1243.56     90.713   -46.909
1261.65     90.491   -47.703
1280.00     90.302   -48.129
1298.62     90.165   -48.311
1317.51     90.087   -48.389
1336.67     90.067   -48.497
1356.11     90.096   -48.765
1375.84     90.153   -49.290
1395.85     90.206   -50.064
1416.15     90.251   -51.048
1436.75     90.262   -52.167
1457.65     90.239   -53.277
1478.85     90.204   -54.313
1500.36     90.159   -55.265
1522.19     90.114   -56.130
1544.33     90.071   -56.924
1566.79     90.028   -57.639
1589.58     89.993   -58.266
1612.70     89.966   -58.804
1636.16     89.959   -59.264
1659.95     89.974   -59.686
1684.10     90.006   -60.078
1708.60     90.070   -60.476
1733.45     90.154   -60.925
1758.66     90.257   -61.425
1784.24     90.375   -61.975
1810.19     90.503   -62.542
1836.52     90.646   -63.048
1863.24     90.831   -63.473
1890.34     91.071   -63.839
1917.83     91.408   -64.255
1945.73     91.850   -64.923
1974.03     92.407   -66.081
2002.74     93.067   -68.059
2031.87     93.760   -71.096
2061.43     94.441   -75.259
2091.41     95.083   -80.619
2121.83     95.623   -87.131
2152.69     96.035   -94.634
2184.01     96.298  -103.027
2215.77     96.359  -112.114
2248.00     96.187  -121.487
2280.70     95.807  -130.832
2313.87     95.188  -139.830
2347.53     94.361  -148.068
2381.68     93.376  -155.384
2416.32     92.184  -161.344
2451.46     90.911  -165.680
2487.12     89.613  -168.688
2523.30     88.276  -170.356
2560.00     87.121  -171.046
2597.24     86.070  -171.278
2635.01     85.073  -170.972
2673.34     84.205  -170.237
2712.23     83.374  -169.192
2751.68     82.649  -167.822
2791.70     82.053  -166.386
2832.31     81.551  -165.105
2873.50     81.113  -164.011
2915.30     80.737  -163.135
2957.70     80.408  -162.553
3000.72     80.097  -162.263
3044.37     79.813  -162.268
3088.65     79.540  -162.631
3133.58     79.260  -163.387
3179.16     78.936  -164.469
3225.40     78.557  -165.739
3272.31     78.111  -167.035
3319.91     77.600  -168.188
3368.20     77.055  -169.116
3417.19     76.505  -169.893
3466.89     75.948  -170.632
3517.32     75.383  -171.394
3568.48     74.806  -172.314
3620.39     74.128  -173.244
3673.05     73.368  -173.878
3726.47     72.521  -174.060
3780.67     71.564  -173.495
3835.67     70.583  -172.079
3891.46     69.579  -169.823
3948.06     68.578  -166.612
4005.49     67.636  -162.430
4063.75     66.745  -157.249
4122.86     66.012  -151.208
4182.82     65.462  -144.650
4243.66     65.139  -137.941
4305.39     65.018  -131.458
4368.01     65.043  -125.385
4431.55     65.190  -119.806
4496.01     65.418  -114.762
4561.40     65.712  -110.247
4627.75     66.052  -106.276
4695.06     66.413  -102.808
4763.35     66.779   -99.707
4832.64     67.181   -96.915
4902.93     67.600   -94.396
4974.24     68.079   -92.197
5046.60     68.598   -90.527
5120.00     69.093   -89.361
5194.47     69.581   -88.586
5270.03     70.053   -88.186
5346.68     70.491   -87.989
5424.45     70.950   -87.914
5503.35     71.439   -88.132
5583.40     71.924   -88.781
5664.61     72.347   -89.789
5747.01     72.693   -90.879
5830.60     72.979   -91.676
5915.41     73.276   -91.794
6001.45     73.760   -91.254
6088.74     74.522   -90.566
6177.30     75.627   -90.545
6267.15     76.982   -92.175
6358.31     78.428   -96.200
6450.80     79.827  -103.052
6544.62     81.012  -112.775
6639.82     81.927  -125.170
6736.40     82.463  -139.875
6834.38     82.573  -156.337
6933.79     82.066  -173.185
7034.64     80.924   171.725
7136.96     79.242   159.977
7240.77     76.942   152.724
7346.09     74.273   150.338
7452.94     71.835   151.805
7561.35     69.786   155.807
7671.33     68.549   160.796
7782.91     67.833   165.516
7896.12     67.624   169.140
8010.97     67.733   170.666
8127.49     67.863   169.841
8245.71     67.886   166.985
8365.65     67.604   162.937
8487.33     66.977   159.075
8610.78     66.116   156.360
8736.03     65.089   155.238
8863.09     64.089   155.687
8992.01     63.305   157.082
9122.80     62.774   158.599
9255.50     62.472   159.560
9390.12     62.269   159.677
9526.70     62.130   158.873
9665.27     61.988   157.113
9805.86     61.859   154.204
9948.49     61.665   149.911
10093.2     61.359   144.082
10240.0     60.650   137.612
10388.9     59.499   132.407
10540.1     57.995   129.528
10693.4     56.041   129.679
10848.9     53.994   132.979
11006.7     52.453   137.927
11166.8     51.301   143.043
11329.2     50.581   147.627
11494.0     49.979   151.406
11661.2     49.431   154.483
11830.8     48.855   157.036
12002.9     48.203   159.455
12177.5     47.476   162.159
12354.6     46.703   165.394
12534.3     45.902   169.362
12716.6     45.166   174.134
12901.6     44.600   179.359
13089.2     44.198  -175.400
13279.6     43.979  -170.550
13472.8     43.878  -166.477
13668.8     43.815  -163.333
13867.6     43.711  -161.058
14069.3     43.498  -159.361
14273.9     43.147  -157.817
14481.5     42.642  -155.917
14692.2     42.014  -153.137
14905.9     41.345  -149.205
15122.7     40.702  -144.048
15342.7     40.221  -137.865
15565.8     39.986  -131.174
15792.2     40.005  -124.475
16021.9     40.295  -118.291
16255.0     40.776  -113.090
16491.4     41.402  -109.226
16731.3     42.063  -107.013
16974.7     42.631  -106.443
17221.6     43.036  -107.219
17472.1     43.221  -108.873
17726.2     43.162  -110.755
17984.0     42.884  -112.263
18245.6     42.398  -112.813
18511.0     41.800  -111.950
18780.2     41.196  -109.656
19053.4     40.675  -106.147
19330.5     40.350  -101.839
19611.7     40.279   -97.430
19897.0     40.391   -93.527
20186.4     40.596   -90.393
20480.0     40.812   -88.018
20777.9     40.999   -86.256
21080.1     41.126   -84.897
21386.7     41.189   -83.686
21697.8     41.209   -82.459
22013.4     41.189   -81.097
22333.6     41.157   -79.512
22658.4     41.134   -77.699
22988.0     41.140   -75.693
23322.4     41.198   -73.599
23661.6     41.307   -71.557
24005.8     41.461   -69.690
24355.0     41.636   -68.051
24709.2     41.823   -66.632
25068.6     42.019   -65.450
25433.2     42.193   -64.449
25803.2     42.362   -63.543
26178.5     42.524   -62.716
26559.3     42.673   -61.884
26945.6     42.847   -61.047
27337.5     43.039   -60.280
27735.2     43.254   -59.645
28138.6     43.475   -59.195
28547.9     43.687   -58.884
28963.1     43.889   -58.612
29384.4     44.091   -58.260
29811.8     44.338   -57.790
30245.4     44.662   -57.310
30685.3     45.090   -57.003
31131.7     45.645   -57.163
31584.5     46.307   -58.144
32043.9     47.045   -60.277
32510.0     47.813   -63.874
32982.8     48.543   -69.219
33462.6     49.161   -76.586
33949.3     49.522   -86.007
34443.1     49.465   -96.826
34944.1     48.958  -107.941
35452.4     47.957  -118.090
35968.0     46.437  -125.937
36491.2     44.525  -130.488
37022.0     42.428  -131.504
37560.5     40.327  -129.416
38106.8     38.460  -125.442
38661.1     36.955  -120.187
39223.4     35.963  -115.740
39793.9     35.220  -111.929
