Freq[Hz]     dBSPL  Phase[Deg]
56.5685     48.130   142.090
57.3914     48.332   142.053
58.2261     48.534   142.015
59.0730     48.736   141.976
59.9323     48.938   141.938
60.8040     49.140   141.898
61.6884     49.342   141.858
62.5857     49.544   141.818
63.4960     49.746   141.777
64.4196     49.948   141.735
65.3566     50.150   141.693
66.3073     50.352   141.650
67.2717     50.554   141.607
68.2502     50.756   141.563
69.2429     50.958   141.519
70.2501     51.160   141.474
71.2719     51.362   141.428
72.3086     51.564   141.382
73.3603     51.766   141.335
74.4274     51.968   141.287
75.5099     52.170   141.239
76.6083     52.372   141.190
77.7226     52.574   141.141
78.8531     52.776   141.091
80.0000     52.978   141.040
81.1636     53.180   140.989
82.3442     53.382   140.937
83.5419     53.584   140.884
84.7570     53.786   140.830
85.9899     53.988   140.776
87.2406     54.190   140.722
88.5096     54.392   140.666
89.7970     54.594   140.610
91.1031     54.796   140.553
92.4282     54.998   140.496
93.7726     55.200   140.437
95.1366     55.402   140.378
96.5204     55.604   140.319
97.9243     55.806   140.258
99.3486     56.008   140.197
100.794     56.210   140.135
102.260     56.412   140.073
103.747     56.614   140.009
105.256     56.816   139.945
106.787     57.018   139.880
108.340     57.220   139.815
109.916     57.422   139.749
111.515     57.624   139.682
113.137     57.826   139.614
114.783     58.028   139.546
116.452     58.230   139.477
118.146     58.432   139.407
119.865     58.635   139.337
121.608     58.837   139.266
123.377     59.039   139.194
125.171     59.241   139.122
126.992     59.443   139.049
128.839     59.645   138.976
130.713     59.847   138.902
132.615     60.049   138.827
134.543     60.251   138.752
136.500     60.453   138.677
138.486     60.655   138.601
140.500     60.857   138.525
142.544     61.059   138.449
144.617     61.261   138.372
146.721     61.463   138.295
148.855     61.665   138.219
151.020     61.867   138.142
153.217     62.069   138.066
155.445     62.271   137.990
157.706     62.473   137.915
160.000     62.675   137.840
162.327     62.877   137.766
164.688     63.079   137.694
167.084     63.281   137.623
169.514     63.483   137.555
171.980     63.685   137.489
174.481     63.887   137.426
177.019     64.089   137.368
179.594     64.291   137.315
182.206     64.493   137.268
184.856     64.695   137.231
187.545     64.897   137.207
190.273     65.099   137.200
193.041     65.301   137.225
195.849     65.507   137.292
198.697     65.721   137.407
201.587     65.956   137.544
204.520     66.212   137.637
207.494     66.487   137.617
210.512     66.767   137.432
213.574     67.036   137.074
216.681     67.281   136.591
219.833     67.498   136.063
223.030     67.685   135.583
226.274     67.860   135.208
229.565     68.027   134.948
232.905     68.196   134.810
236.292     68.379   134.752
239.729     68.571   134.731
243.216     68.773   134.720
246.754     68.977   134.714
250.343     69.183   134.737
253.984     69.399   134.795
257.678     69.624   134.891
261.426     69.876   134.984
265.229     70.150   134.983
269.087     70.433   134.834
273.001     70.709   134.527
276.972     70.963   134.117
281.000     71.200   133.685
285.088     71.423   133.279
289.234     71.638   132.934
293.441     71.855   132.649
297.709     72.076   132.413
302.040     72.305   132.221
306.433     72.550   132.055
310.890     72.820   131.855
315.412     73.109   131.537
320.000     73.406   131.046
324.655     73.701   130.333
329.377     73.965   129.425
334.168     74.190   128.437
339.028     74.383   127.449
343.959     74.538   126.552
348.962     74.675   125.835
354.038     74.812   125.293
359.188     74.954   124.898
364.412     75.112   124.614
369.713     75.289   124.376
375.090     75.476   124.160
380.546     75.683   123.942
386.081     75.909   123.656
391.697     76.142   123.251
397.394     76.368   122.722
403.175     76.578   122.096
409.039     76.761   121.439
414.989     76.913   120.875
421.025     77.062   120.475
427.149     77.219   120.226
433.362     77.397   120.087
439.665     77.604   119.977
446.060     77.832   119.822
452.548     78.075   119.592
459.131     78.331   119.256
465.809     78.591   118.805
472.584     78.854   118.236
479.458     79.116   117.524
486.432     79.368   116.650
493.507     79.593   115.639
500.686     79.781   114.572
507.968     79.934   113.537
515.357     80.052   112.640
522.853     80.155   111.965
530.458     80.269   111.493
538.174     80.401   111.152
546.002     80.552   110.867
553.943     80.715   110.591
562.001     80.882   110.324
570.175     81.053   110.084
578.469     81.226   109.906
586.883     81.414   109.801
595.419     81.620   109.755
604.080     81.862   109.727
612.866     82.142   109.607
621.780     82.449   109.290
630.824     82.763   108.724
640.000     83.063   107.917
649.309     83.335   106.941
658.753     83.578   105.905
668.335     83.808   104.872
678.056     84.031   103.827
687.919     84.240   102.761
697.925     84.436   101.688
708.077     84.611   100.654
718.376     84.776    99.723
728.825     84.951    98.887
739.426     85.141    98.085
750.181     85.342    97.262
761.093     85.555    96.358
772.163     85.763    95.340
783.394     85.955    94.243
794.789     86.125    93.127
806.349     86.274    92.058
818.078     86.402    91.130
829.977     86.532    90.430
842.050     86.706    89.907
854.298     86.938    89.382
866.724     87.228    88.632
879.330     87.539    87.452
892.120     87.807    85.837
905.097     88.010    83.964
918.262     88.129    82.089
931.618     88.187    80.485
945.169     88.234    79.265
958.917     88.313    78.330
972.864     88.430    77.517
987.015     88.578    76.742
1001.37     88.786    75.825
1015.94     89.010    74.558
1030.71     89.197    72.988
1045.71     89.345    71.201
1060.92     89.411    69.358
1076.35     89.400    67.779
1092.00     89.360    66.658
1107.89     89.338    66.004
1124.00     89.379    65.670
1140.35     89.499    65.379
1156.94     89.666    64.925
1173.77     89.849    64.270
1190.84     90.039    63.445
1208.16     90.235    62.467
1225.73     90.445    61.264
1243.56     90.631    59.774
1261.65     90.748    58.146
1280.00     90.795    56.651
1298.62     90.791    55.577
1317.51     90.816    55.011
1336.67     90.926    54.715
1356.11     91.111    54.415
1375.84     91.360    53.905
1395.85     91.647    53.054
1416.15     91.952    51.879
1436.75     92.283    50.372
1457.65     92.646    48.328
1478.85     92.966    45.561
1500.36     93.162    42.254
1522.19     93.220    38.821
1544.33     93.156    35.647
1566.79     93.012    32.989
1589.58     92.853    30.861
1612.70     92.695    29.163
1636.16     92.554    27.829
1659.95     92.440    26.782
1684.10     92.357    25.988
1708.60     92.343    25.320
1733.45     92.406    24.477
1758.66     92.485    23.285
1784.24     92.544    21.780
1810.19     92.549    20.104
1836.52     92.497    18.457
1863.24     92.401    16.985
1890.34     92.259    15.833
1917.83     92.092    15.224
1945.73     91.979    15.204
1974.03     91.969    15.566
2002.74     92.105    15.991
2031.87     92.410    15.928
2061.43     92.779    14.878
2091.41     93.097    12.792
2121.83     93.291     9.976
2152.69     93.330     6.948
2184.01     93.259     4.139
2215.77     93.118     1.727
2248.00     92.945    -0.229
2280.70     92.788    -1.819
2313.87     92.647    -3.207
2347.53     92.519    -4.471
2381.68     92.404    -5.670
2416.32     92.293    -6.856
2451.46     92.158    -7.973
2487.12     92.005    -8.886
2523.30     91.851    -9.505
2560.00     91.728    -9.826
2597.24     91.674    -9.989
2635.01     91.693   -10.214
2673.34     91.773   -10.701
2712.23     91.884   -11.602
2751.68     91.982   -12.941
2791.70     92.041   -14.640
2832.31     92.039   -16.571
2873.50     91.958   -18.524
2915.30     91.807   -20.259
2957.70     91.622   -21.640
3000.72     91.440   -22.700
3044.37     91.272   -23.540
3088.65     91.123   -24.231
3133.58     90.992   -24.834
3179.16     90.864   -25.351
3225.40     90.733   -25.700
3272.31     90.629   -25.849
3319.91     90.573   -25.887
3368.20     90.564   -25.907
3417.19     90.613   -26.006
3466.89     90.729   -26.388
3517.32     90.868   -27.217
3568.48     90.985   -28.470
3620.39     91.073   -30.093
3673.05     91.094   -31.982
3726.47     91.037   -33.893
3780.67     90.930   -35.648
3835.67     90.792   -37.210
3891.46     90.625   -38.545
3948.06     90.431   -39.546
4005.49     90.241   -40.108
4063.75     90.109   -40.271
4122.86     90.088   -40.305
4182.82     90.189   -40.655
4243.66     90.343   -41.664
4305.39     90.479   -43.437
4368.01     90.513   -45.785
4431.55     90.409   -48.232
4496.01     90.214   -50.392
4561.40     89.978   -52.174
4627.75     89.729   -53.615
4695.06     89.486   -54.776
4763.35     89.240   -55.640
4832.64     89.023   -56.196
4902.93     88.891   -56.721
4974.24     88.799   -57.559
5046.60     88.666   -58.665
5120.00     88.487   -59.835
5194.47     88.221   -60.806
5270.03     87.875   -61.145
5346.68     87.595   -60.774
5424.45     87.466   -60.177
5503.35     87.459   -59.885
5583.40     87.493   -60.113
5664.61     87.508   -60.788
5747.01     87.486   -61.768
5830.60     87.401   -62.854
5915.41     87.271   -63.849
6001.45     87.101   -64.593
6088.74     86.937   -64.990
6177.30     86.836   -65.243
6267.15     86.750   -65.495
6358.31     86.706   -65.744
6450.80     86.724   -66.226
6544.62     86.729   -67.023
6639.82     86.716   -67.983
6736.40     86.699   -69.063
6834.38     86.675   -70.290
6933.79     86.634   -71.670
7034.64     86.558   -73.131
7136.96     86.461   -74.593
7240.77     86.352   -76.053
7346.09     86.239   -77.571
7452.94     86.108   -79.198
7561.35     85.954   -80.956
7671.33     85.745   -82.794
7782.91     85.454   -84.502
7896.12     85.091   -85.816
8010.97     84.682   -86.519
8127.49     84.297   -86.581
8245.71     83.990   -86.223
8365.65     83.774   -85.740
8487.33     83.631   -85.354
8610.78     83.517   -85.111
8736.03     83.418   -84.919
8863.09     83.348   -84.701
8992.01     83.345   -84.550
9122.80     83.416   -84.730
9255.50     83.511   -85.425
9390.12     83.592   -86.640
9526.70     83.623   -88.261
9665.27     83.596   -90.099
9805.86     83.537   -92.098
9948.49     83.428   -94.266
10093.2     83.252   -96.509
10240.0     82.992   -98.639
10388.9     82.642  -100.376
10540.1     82.246  -101.481
10693.4     81.886  -101.976
10848.9     81.616  -102.134
11006.7     81.449  -102.294
11166.8     81.364  -102.746
11329.2     81.324  -103.697
11494.0     81.268  -105.184
11661.2     81.154  -107.053
11830.8     80.964  -109.068
12002.9     80.705  -110.987
12177.5     80.410  -112.671
12354.6     80.137  -114.214
12534.3     79.906  -115.907
12716.6     79.691  -118.034
12901.6     79.431  -120.706
13089.2     79.057  -123.769
13279.6     78.511  -126.812
13472.8     77.784  -129.293
13668.8     76.930  -130.866
13867.6     75.976  -131.345
14069.3     74.978  -130.535
14273.9     74.013  -128.365
14481.5     73.137  -124.885
14692.2     72.449  -120.328
14905.9     72.056  -115.242
15122.7     72.012  -110.477
15342.7     72.207  -106.810
15565.8     72.465  -104.419
15792.2     72.721  -103.122
16021.9     72.923  -102.618
16255.0     73.086  -102.583
16491.4     73.261  -103.026
16731.3     73.417  -104.152
16974.7     73.460  -105.828
17221.6     73.389  -107.640
17472.1     73.259  -109.420
17726.2     73.070  -111.142
17984.0     72.886  -112.918
18245.6     72.709  -115.112
18511.0     72.419  -117.745
18780.2     71.938  -120.249
19053.4     71.271  -121.873
19330.5     70.533  -122.278
19611.7     69.841  -121.702
19897.0     69.277  -120.629
20186.4     68.871  -119.618
20480.0     68.528  -118.989
20777.9     68.148  -118.546
21080.1     67.740  -117.980
21386.7     67.351  -117.302
21697.8     66.993  -116.658
22013.4     66.687  -116.239
22333.6     66.399  -116.268
22658.4     66.046  -116.682
22988.0     65.621  -117.262
23322.4     65.141  -117.976
23661.6     64.620  -119.070
24005.8     64.000  -120.750
24355.0     63.217  -122.806
24709.2     62.062  -124.013
25068.6     60.423  -121.791
25433.2     58.471  -114.255
25803.2     56.400  -101.416
26178.5     54.906   -84.514
26559.3     54.906   -66.068
26945.6     56.474   -49.808
27337.5     58.704   -38.682
27735.2     60.785   -33.110
28138.6     62.526   -32.387
28547.9     63.853   -35.595
28963.1     64.769   -41.161
29384.4     65.336   -47.861
29811.8     65.550   -55.022
30245.4     65.399   -61.999
30685.3     64.850   -68.000
31131.7     63.974   -72.362
31584.5     62.786   -74.652
32043.9     61.422   -74.581
32510.0     59.942   -71.612
32982.8     58.413   -64.704
33462.6     57.118   -53.653
33949.3     56.401   -39.232
34443.1     56.918   -23.369
34944.1     58.702    -9.274
35452.4     61.048     0.328
35968.0     63.390     4.056
36491.2     65.331     2.176
37022.0     66.723    -3.686
37560.5     67.547   -11.649
38106.8     67.888   -19.465
38661.1     67.847   -26.035
39223.4     67.624   -30.525
39793.9     67.329   -33.446
